0.576202	0.0102666	0	0.0026443	0.401725	0	0	0	0.100584	
0.574475	0.0103151	0	0.00265678	0.399775	0	0	0	0.0994139	
0.572753	0.0103632	0	0.00266917	0.397835	0	0	0	0.0982584	
0.571036	0.010411	0	0.00268148	0.395904	0	0	0	0.0971176	
0.569325	0.0104584	0	0.0026937	0.393983	0	0	0	0.0959914	
0.567619	0.0105056	0	0.00270583	0.392072	0	0	0	0.0948796	
0.565917	0.0105523	0	0.00271788	0.39017	0	0	0	0.093782	
0.564221	0.0105988	0	0.00272985	0.388277	0	0	0	0.0926984	
0.562531	0.0106449	0	0.00274173	0.386394	0	0	0	0.0916285	
0.560845	0.0106907	0	0.00275352	0.384521	0	0	0	0.0905723	
0.559164	0.0107362	0	0.00276523	0.382657	0	0	0	0.0895296	
0.557489	0.0107813	0	0.00277685	0.380802	0	0	0	0.0885001	
0.555818	0.0108261	0	0.00278839	0.378957	0	0	0	0.0874838	
0.554153	0.0108705	0	0.00279984	0.37712	0	0	0	0.0864804	
0.552492	0.0109147	0	0.00281121	0.375293	0	0	0	0.0854897	
0.550837	0.0109585	0	0.00282249	0.373475	0	0	0	0.0845117	
0.549186	0.0110019	0	0.00283368	0.371666	0	0	0	0.083546	
0.547541	0.0110451	0	0.0028448	0.369866	0	0	0	0.0825927	
